1777.01 Sf [1.37,1.45,1.54,1.65,1.76] [4.69,4.86,4.98,5.12,5.25] [4.39,4.53,4.63,4.73,4.83] [0.51,0.87,1.09,1.27,1.43] [4.59,4.77,4.88,4.98,5.07]	
1778.01 Jf [1.01,1.06,1.12,1.21,1.32] [1.77,2.28,3.22,4.33,4.72] [1.48,1.99,2.94,4.04,4.36] [-0.95,-0.41,0.61,1.63,1.97] [2.48,2.98,3.98,5.07,5.30]	
1779.01 Nv [0.55,0.58,0.61,0.65,0.71] [0.68,0.95,1.21,1.46,1.73] [0.26,0.52,0.78,1.04,1.30] [-0.42,-0.15,0.10,0.35,0.61] [2.45,2.71,2.96,3.21,3.47]	
1779.02 Nv [0.45,0.48,0.51,0.56,0.61] [0.53,0.78,1.04,1.30,1.56] [-0.01,0.22,0.48,0.73,0.99] [-0.27,-0.02,0.23,0.48,0.74] [2.51,2.75,3.00,3.24,3.50]	
1780.01 Sf [1.21,1.30,1.42,1.55,1.67] [1.97,3.95,4.84,5.00,5.14] [1.71,3.68,4.47,4.60,4.70] [-1.33,0.76,1.23,1.45,1.62] [2.27,4.46,4.95,5.06,5.16]	
1781.01 Nv [0.49,0.51,0.53,0.56,0.59] [0.56,0.82,1.07,1.32,1.58] [0.14,0.39,0.65,0.90,1.15] [-0.29,-0.04,0.21,0.45,0.71] [2.49,2.74,2.99,3.24,3.49]	
1781.02 Nv [0.25,0.27,0.29,0.32,0.36] [0.29,0.48,0.69,0.93,1.18] [0.00,0.19,0.41,0.65,0.90] [0.13,0.33,0.55,0.78,1.03] [2.69,2.88,3.09,3.33,3.57]	
1781.03 Nc [0.49,0.51,0.53,0.55,0.58] [0.56,0.81,1.06,1.32,1.58] [-0.14,0.10,0.35,0.60,0.86] [-0.28,-0.04,0.21,0.46,0.72] [2.49,2.74,2.99,3.24,3.50]	
1782.01 Nf [2.88,3.16,3.66,3.85,3.98] [1.92,2.04,2.11,2.17,2.23] [1.35,1.47,1.54,1.61,1.68] [-9.11,-8.70,-8.13,-6.63,-5.78] [-2.88,-2.60,-2.22,-1.22,-0.65]	
1783.01 Jc [0.87,0.91,0.98,1.06,1.14] [1.32,1.68,3.00,4.12,4.43] [0.43,0.78,2.09,3.20,3.50] [-0.75,-0.40,0.65,1.87,2.24] [2.45,2.79,3.93,5.12,5.45]	
1783.02 Nc [0.59,0.64,0.71,0.79,0.87] [0.82,1.10,1.38,1.66,1.95] [-0.18,0.09,0.36,0.63,0.93] [-0.57,-0.29,-0.02,0.24,0.54] [2.42,2.68,2.93,3.19,3.47]	
1784.01 Nc [0.83,0.87,0.91,0.97,1.03] [1.21,1.50,1.84,3.92,4.37] [0.77,1.06,1.40,3.47,3.91] [-0.74,-0.46,-0.12,1.81,2.32] [2.41,2.69,3.02,5.01,5.49]	
1785.01 Jf [0.88,0.92,0.99,1.09,1.21] [1.36,1.73,3.04,4.14,4.48] [1.14,1.49,2.77,3.88,4.20] [-0.78,-0.41,0.63,1.86,2.24] [2.46,2.80,3.93,5.13,5.44]	
1786.01 Sf [1.59,1.66,1.74,1.81,1.88] [5.01,5.10,5.21,5.31,5.40] [4.27,4.34,4.42,4.49,4.55] [0.43,0.58,0.73,0.89,1.03] [4.55,4.64,4.72,4.81,4.89]	
1787.01 Nv [0.78,0.82,0.87,0.93,0.99] [1.11,1.39,1.68,2.99,4.32] [0.31,0.58,0.87,2.16,3.48] [-0.72,-0.44,-0.15,0.87,2.31] [2.40,2.66,2.95,4.09,5.47]	
1788.01 Nv [0.73,0.75,0.77,0.79,0.81] [0.95,1.21,1.46,1.71,1.95] [0.20,0.46,0.71,0.96,1.21] [-0.60,-0.34,-0.09,0.15,0.39] [2.41,2.66,2.92,3.17,3.41]	
1788.02 Nf [0.37,0.40,0.43,0.48,0.55] [0.42,0.66,0.91,1.16,1.43] [-0.55,-0.31,-0.06,0.19,0.45] [-0.15,0.08,0.34,0.59,0.85] [2.55,2.78,3.02,3.27,3.53]	
1789.01 Sf [1.58,1.68,1.81,1.94,2.07] [5.00,5.13,5.28,5.43,5.48] [4.58,4.69,4.81,4.91,4.95] [-0.00,0.34,0.60,0.84,1.04] [4.31,4.52,4.66,4.78,4.88]	
1790.01 Nv [0.81,0.86,0.94,1.04,1.15] [1.22,1.53,2.01,4.00,4.41] [0.32,0.63,1.09,3.07,3.47] [-0.75,-0.43,-0.00,1.78,2.28] [2.43,2.72,3.15,5.03,5.46]	
1791.01 Sf [1.19,1.36,1.58,1.74,1.81] [2.08,4.74,5.02,5.22,5.31] [1.57,4.16,4.39,4.53,4.60] [-1.06,0.64,0.94,1.33,1.58] [2.47,4.66,4.82,5.00,5.13]	
1792.01 Nv [0.59,0.62,0.65,0.72,0.78] [0.75,1.02,1.29,1.55,1.82] [-0.09,0.17,0.43,0.70,0.96] [-0.48,-0.21,0.04,0.30,0.56] [2.44,2.70,2.95,3.20,3.46]	
1792.02 Tf [-0.19,-0.16,-0.12,-0.05,0.00] [-0.86,-0.66,-0.43,-0.14,0.39] [-1.13,-0.92,-0.70,-0.42,0.11] [0.33,0.51,0.67,0.84,1.39] [2.44,2.62,2.80,3.00,3.55]	
1792.03 Nv [0.03,0.06,0.10,0.16,0.22] [-0.08,0.11,0.32,0.59,0.87] [-0.59,-0.40,-0.20,0.06,0.34] [0.40,0.58,0.74,0.96,1.24] [2.77,2.93,3.09,3.33,3.60]	
1793.01 Nc [0.78,0.83,0.90,1.00,1.12] [1.14,1.44,1.80,3.81,4.38] [0.80,1.10,1.45,3.43,3.98] [-0.73,-0.43,-0.09,1.62,2.29] [2.42,2.69,3.03,4.85,5.46]	
1794.01 Nf [0.69,0.74,0.80,0.87,0.98] [0.96,1.24,1.52,1.85,4.14] [0.66,0.94,1.21,1.53,3.80] [-0.66,-0.38,-0.11,0.19,2.10] [2.40,2.66,2.93,3.22,5.28]	
1795.01 Nf [0.69,0.72,0.76,0.81,0.86] [0.94,1.20,1.46,1.72,2.00] [0.68,0.94,1.21,1.47,1.74] [-0.61,-0.35,-0.09,0.16,0.44] [2.41,2.67,2.92,3.17,3.43]	
1796.01 Sf [0.91,1.05,1.24,1.46,1.68] [1.62,2.29,4.08,4.89,5.14] [1.11,1.77,3.56,4.29,4.49] [-1.15,-0.38,1.07,1.54,1.99] [2.36,2.97,4.76,5.08,5.29]	
1797.01 Nv [0.30,0.32,0.34,0.37,0.39] [0.33,0.53,0.77,1.01,1.27] [-0.19,0.00,0.23,0.48,0.73] [0.03,0.23,0.47,0.71,0.97] [2.63,2.83,3.06,3.31,3.56]	
1798.01 Sf [1.45,1.63,1.85,2.03,2.17] [4.85,5.08,5.33,5.47,5.48] [4.23,4.42,4.61,4.70,4.73] [-0.34,0.10,0.51,0.92,1.25] [4.08,4.38,4.61,4.82,4.97]	
1799.01 Sf [1.45,1.65,1.87,2.03,2.17] [4.86,5.10,5.35,5.47,5.48] [4.53,4.74,4.93,5.00,5.03] [-0.31,0.10,0.47,0.88,1.24] [4.10,4.38,4.59,4.79,4.97]	
1800.01 Nv [0.74,0.77,0.81,0.86,0.93] [1.02,1.29,1.55,1.85,4.05] [0.56,0.82,1.09,1.38,3.57] [-0.67,-0.40,-0.14,0.14,2.11] [2.40,2.66,2.92,3.19,5.26]	
1801.01 Nv [0.41,0.45,0.50,0.56,0.67] [0.50,0.76,1.02,1.29,1.58] [-0.01,0.23,0.48,0.75,1.03] [-0.28,-0.00,0.25,0.50,0.77] [2.51,2.76,3.00,3.25,3.51]	
1802.01 Nv [0.36,0.39,0.42,0.48,0.53] [0.41,0.65,0.89,1.15,1.42] [-0.01,0.21,0.46,0.71,0.98] [-0.13,0.10,0.35,0.60,0.86] [2.56,2.79,3.03,3.27,3.53]	
1803.01 Nc [0.29,0.31,0.33,0.36,0.40] [0.32,0.52,0.75,0.99,1.25] [-0.01,0.19,0.41,0.66,0.92] [0.04,0.26,0.49,0.73,0.99] [2.64,2.84,3.07,3.31,3.57]	
1803.02 Nf [0.07,0.09,0.12,0.15,0.20] [0.01,0.19,0.36,0.61,0.88] [-0.46,-0.29,-0.11,0.12,0.40] [0.41,0.57,0.73,0.96,1.23] [2.79,2.95,3.11,3.34,3.61]	
1804.01 Nv [0.63,0.66,0.70,0.74,0.78] [0.82,1.09,1.34,1.60,1.86] [0.48,0.74,1.00,1.25,1.51] [-0.52,-0.26,-0.00,0.24,0.49] [2.43,2.69,2.94,3.19,3.44]	
1805.01 Nv [0.36,0.39,0.43,0.47,0.52] [0.41,0.64,0.89,1.14,1.41] [-0.01,0.20,0.45,0.71,0.97] [-0.13,0.09,0.34,0.59,0.86] [2.56,2.78,3.02,3.27,3.53]	
1805.02 Nv [0.29,0.31,0.35,0.39,0.43] [0.33,0.54,0.77,1.02,1.28] [-0.31,-0.11,0.11,0.36,0.62] [0.00,0.23,0.46,0.71,0.96] [2.63,2.84,3.06,3.30,3.56]	
1805.03 Nv [0.15,0.18,0.21,0.25,0.30] [0.20,0.37,0.57,0.81,1.06] [-0.16,0.00,0.20,0.44,0.69] [0.28,0.47,0.67,0.90,1.16] [2.77,2.94,3.13,3.36,3.61]	
1806.01 Nf [0.45,0.52,0.60,0.70,0.81] [0.62,0.90,1.19,1.49,1.79] [0.27,0.54,0.82,1.10,1.39] [-0.44,-0.16,0.11,0.38,0.67] [2.46,2.72,2.97,3.22,3.48]	
1806.02 Nv [0.14,0.20,0.29,0.40,0.51] [0.23,0.44,0.69,0.97,1.29] [-0.40,-0.20,0.03,0.30,0.59] [0.00,0.29,0.55,0.81,1.08] [2.65,2.88,3.09,3.33,3.58]	
1806.03 Nv [0.04,0.10,0.20,0.30,0.41] [0.01,0.26,0.53,0.82,1.13] [-0.50,-0.27,-0.02,0.25,0.54] [0.17,0.45,0.67,0.90,1.18] [2.72,2.92,3.11,3.34,3.60]	
1807.01 Sc [1.53,1.61,1.69,1.79,1.87] [4.95,5.04,5.15,5.27,5.38] [3.96,4.03,4.11,4.18,4.25] [0.46,0.64,0.81,0.98,1.13] [4.57,4.66,4.76,4.85,4.93]	
1808.01 Nc [0.46,0.50,0.57,0.64,0.72] [0.59,0.86,1.13,1.41,1.68] [-0.26,0.00,0.26,0.53,0.81] [-0.36,-0.10,0.16,0.42,0.68] [2.48,2.73,2.98,3.23,3.49]	
1809.01 Nv [0.24,0.27,0.31,0.35,0.40] [0.30,0.49,0.71,0.96,1.23] [-0.26,-0.07,0.15,0.40,0.66] [0.08,0.30,0.53,0.77,1.03] [2.66,2.86,3.09,3.33,3.58]	
1809.02 Nv [0.12,0.15,0.19,0.23,0.28] [0.14,0.32,0.52,0.77,1.03] [-0.26,-0.09,0.10,0.34,0.60] [0.31,0.51,0.70,0.93,1.18] [2.78,2.95,3.13,3.37,3.62]	
1811.01 Sf [0.88,1.25,1.67,1.90,2.02] [1.62,4.02,5.13,5.39,5.47] [1.36,3.73,4.74,4.93,4.98] [-0.82,0.24,0.68,1.25,1.71] [2.57,4.38,4.68,4.95,5.16]	
1812.01 Sf [1.57,1.70,1.90,2.15,2.30] [2.20,5.13,5.37,5.48,5.48] [1.97,4.84,5.01,5.09,5.11] [-2.31,-0.22,0.43,0.80,1.06] [1.61,4.17,4.57,4.76,4.89]	
1813.01 Nv [0.27,0.30,0.33,0.37,0.42] [0.32,0.51,0.75,0.99,1.25] [-0.15,0.03,0.26,0.51,0.77] [0.04,0.26,0.49,0.74,0.99] [2.64,2.85,3.07,3.31,3.56]	
1814.01 Jv [0.93,1.01,1.11,1.24,1.35] [1.60,2.15,3.25,4.41,4.77] [0.80,1.32,2.43,3.59,3.86] [-1.00,-0.45,0.68,1.66,2.06] [2.43,2.90,4.03,5.10,5.34]	
1815.01 Nv [0.31,0.34,0.37,0.71,0.91] [0.37,0.59,0.86,1.30,1.98] [0.07,0.29,0.55,0.96,1.58] [-0.43,0.04,0.39,0.67,1.03] [2.55,2.80,3.04,3.30,3.66]	
1816.01 Nc [2.30,3.08,3.48,3.62,3.69] [1.91,2.04,2.11,2.17,5.47] [1.50,1.62,1.70,1.77,4.81] [-8.23,-8.00,-7.59,-6.39,-0.73] [-2.31,-2.13,-1.85,-1.06,3.83]	
1817.01 Sf [1.02,1.31,1.69,1.91,2.16] [2.00,4.61,5.14,5.40,5.48] [1.24,3.83,4.28,4.46,4.51] [-0.99,0.24,0.67,1.24,1.65] [2.50,4.37,4.68,4.95,5.14]	
1818.01 Nv [0.35,0.38,0.41,0.45,0.49] [0.40,0.62,0.87,1.13,1.39] [-0.16,0.05,0.30,0.55,0.82] [-0.11,0.12,0.37,0.62,0.88] [2.56,2.79,3.03,3.28,3.54]	
1819.01 Nv [0.24,0.27,0.30,0.34,0.39] [0.29,0.49,0.70,0.95,1.22] [-0.21,-0.02,0.19,0.44,0.70] [0.09,0.31,0.54,0.78,1.04] [2.67,2.87,3.09,3.33,3.58]	
1820.01 Nv [0.18,0.20,0.23,0.27,0.31] [0.23,0.41,0.60,0.85,1.11] [-0.13,0.04,0.24,0.48,0.73] [0.24,0.43,0.64,0.87,1.13] [2.75,2.93,3.12,3.36,3.61]	
1820.02 Tv [-0.03,-0.01,0.02,0.06,0.10] [-0.33,-0.13,0.06,0.32,0.65] [-0.56,-0.36,-0.16,0.09,0.42] [0.41,0.58,0.74,0.95,1.30] [2.66,2.84,3.01,3.23,3.57]	
1821.01 Nv [0.34,0.39,0.44,0.52,0.68] [0.43,0.67,0.94,1.23,1.53] [-0.03,0.19,0.45,0.73,1.03] [-0.21,0.05,0.31,0.58,0.84] [2.55,2.77,3.02,3.27,3.52]	
1822.01 Nc [0.39,0.46,0.54,0.64,0.73] [0.53,0.80,1.09,1.39,1.68] [-0.38,-0.11,0.17,0.45,0.74] [-0.35,-0.08,0.19,0.46,0.74] [2.49,2.73,2.99,3.24,3.49]	
1823.01 Sf [1.06,1.37,1.73,1.99,2.13] [2.07,4.77,5.20,5.45,5.48] [1.66,4.31,4.67,4.85,4.88] [-0.84,0.09,0.61,1.21,1.60] [2.63,4.34,4.65,4.94,5.12]	
1823.02 Sf [1.28,1.45,1.71,1.95,2.10] [2.41,4.86,5.17,5.43,5.48] [2.21,4.60,4.85,5.04,5.08] [-0.63,0.26,0.74,1.22,1.50] [2.87,4.47,4.72,4.95,5.09]	
1824.01 Nv [0.10,0.14,0.18,0.24,0.31] [0.13,0.31,0.51,0.77,1.05] [-0.24,-0.06,0.14,0.38,0.66] [0.29,0.50,0.69,0.92,1.19] [2.77,2.95,3.13,3.36,3.62]	
1824.02 Nv [0.04,0.08,0.13,0.19,0.25] [-0.02,0.17,0.38,0.65,0.93] [-0.28,-0.08,0.11,0.38,0.65] [0.38,0.56,0.73,0.95,1.22] [2.77,2.94,3.11,3.34,3.60]	
1825.01 Nv [0.29,0.31,0.34,0.38,0.42] [0.34,0.53,0.77,1.02,1.27] [-0.18,0.01,0.24,0.49,0.75] [0.02,0.24,0.47,0.72,0.98] [2.64,2.84,3.07,3.31,3.57]	
1826.01 Nv [0.42,0.46,0.52,0.59,0.66] [0.52,0.77,1.05,1.32,1.60] [-0.37,-0.11,0.14,0.41,0.69] [-0.30,-0.03,0.22,0.48,0.75] [2.49,2.74,2.99,3.24,3.50]	
1827.01 Sf [2.07,2.10,2.15,2.20,2.22] [5.42,5.46,5.48,5.48,5.48] [4.68,4.71,4.74,4.78,4.80] [-0.46,-0.37,-0.23,-0.08,0.00] [4.01,4.07,4.16,4.26,4.32]	
1828.01 Nv [0.40,0.45,0.51,0.61,0.80] [0.51,0.77,1.05,1.35,1.71] [-0.28,-0.03,0.24,0.53,0.87] [-0.36,-0.05,0.22,0.49,0.77] [2.49,2.74,2.99,3.25,3.51]	
1829.01 Sf [1.11,1.38,1.68,1.90,2.02] [2.14,4.78,5.14,5.40,5.47] [1.53,4.12,4.42,4.61,4.66] [-0.84,0.32,0.74,1.24,1.58] [2.63,4.50,4.72,4.95,5.12]	
1830.01 Nv [0.33,0.35,0.38,0.41,0.44] [0.36,0.58,0.82,1.06,1.32] [-0.14,0.06,0.30,0.55,0.80] [-0.03,0.18,0.42,0.67,0.92] [2.59,2.81,3.05,3.29,3.55]	
1830.02 Nv [0.52,0.54,0.57,0.60,0.63] [0.62,0.87,1.13,1.38,1.64] [-0.27,-0.02,0.22,0.48,0.73] [-0.34,-0.09,0.16,0.41,0.66] [2.47,2.73,2.98,3.23,3.48]	
1831.01 Nv [0.37,0.40,0.44,0.52,0.56] [0.43,0.68,0.94,1.20,1.48] [-0.27,-0.03,0.22,0.48,0.76] [-0.18,0.06,0.32,0.57,0.84] [2.54,2.77,3.02,3.27,3.53]	
1831.02 Tv [0.01,0.04,0.07,0.10,0.14] [-0.14,0.04,0.22,0.46,0.76] [-0.50,-0.32,-0.13,0.10,0.40] [0.43,0.59,0.75,0.97,1.27] [2.74,2.91,3.07,3.29,3.58]	
1831.03 Tc [0.00,0.03,0.07,0.11,0.16] [-0.17,0.02,0.22,0.48,0.77] [-0.83,-0.62,-0.43,-0.17,0.11] [0.42,0.59,0.74,0.97,1.26] [2.73,2.90,3.07,3.30,3.58]	
1831.04 Nc [0.14,0.17,0.20,0.24,0.28] [0.18,0.35,0.55,0.79,1.04] [-0.33,-0.16,0.02,0.26,0.51] [0.31,0.50,0.69,0.92,1.17] [2.78,2.95,3.14,3.36,3.61]	
1832.01 Nv [0.39,0.42,0.45,0.50,0.55] [0.45,0.68,0.95,1.20,1.47] [0.07,0.30,0.55,0.81,1.08] [-0.18,0.05,0.31,0.56,0.82] [2.54,2.77,3.02,3.27,3.52]	
1832.02 Nv [0.33,0.36,0.40,0.45,0.52] [0.39,0.60,0.86,1.12,1.39] [-0.14,0.07,0.32,0.58,0.85] [-0.10,0.13,0.38,0.64,0.90] [2.57,2.80,3.04,3.29,3.54]	
1832.03 Nv [0.38,0.41,0.45,0.49,0.55] [0.44,0.68,0.93,1.19,1.45] [-0.25,-0.01,0.23,0.49,0.75] [-0.17,0.07,0.32,0.57,0.83] [2.54,2.77,3.02,3.27,3.52]	
1833.01 Nv [0.14,0.17,0.21,0.25,0.28] [0.19,0.36,0.56,0.80,1.05] [-0.02,0.14,0.34,0.57,0.82] [0.29,0.48,0.67,0.91,1.15] [2.77,2.95,3.13,3.36,3.61]	
1833.02 Nc [0.23,0.26,0.30,0.34,0.42] [0.30,0.48,0.70,0.95,1.22] [-0.02,0.15,0.37,0.62,0.88] [0.09,0.31,0.54,0.78,1.03] [2.68,2.87,3.09,3.33,3.57]	
1833.03 Nv [0.09,0.12,0.16,0.20,0.24] [0.08,0.26,0.46,0.70,0.96] [-0.18,-0.01,0.17,0.41,0.67] [0.37,0.55,0.72,0.95,1.21] [2.80,2.96,3.13,3.36,3.61]	
1834.01 Nf [0.27,0.32,0.38,0.47,0.59] [0.36,0.58,0.84,1.12,1.41] [0.00,0.22,0.47,0.75,1.04] [-0.12,0.15,0.41,0.67,0.93] [2.58,2.81,3.05,3.29,3.54]	
1835.01 Nv [0.11,0.13,0.15,0.18,0.21] [0.10,0.27,0.45,0.69,0.95] [-0.24,-0.08,0.09,0.33,0.59] [0.39,0.56,0.73,0.96,1.22] [2.80,2.96,3.13,3.36,3.62]	
1835.02 Nv [0.07,0.09,0.11,0.14,0.17] [0.00,0.17,0.34,0.59,0.86] [-0.24,-0.07,0.09,0.33,0.61] [0.42,0.58,0.74,0.97,1.24] [2.79,2.95,3.10,3.34,3.61]	
1835.03 Tv [0.05,0.07,0.10,0.13,0.17] [-0.04,0.13,0.31,0.55,0.82] [-0.45,-0.27,-0.10,0.13,0.41] [0.43,0.59,0.74,0.97,1.24] [2.78,2.94,3.09,3.32,3.59]	
1836.01 Sf [0.83,1.04,1.39,1.68,1.77] [1.48,2.39,4.80,5.13,5.27] [1.13,2.03,4.36,4.62,4.70] [-1.05,-0.15,0.92,1.43,1.93] [2.43,3.12,4.78,5.02,5.24]	
1837.01 Nv [0.29,0.31,0.34,0.37,0.40] [0.32,0.53,0.76,1.00,1.26] [-0.34,-0.14,0.08,0.33,0.59] [0.04,0.25,0.48,0.72,0.97] [2.64,2.84,3.07,3.31,3.56]	
1837.02 Tv [-0.01,0.00,0.02,0.06,0.09] [-0.28,-0.09,0.09,0.32,0.65] [-0.52,-0.33,-0.14,0.09,0.41] [0.42,0.59,0.75,0.96,1.29] [2.69,2.86,3.02,3.24,3.57]	
1838.01 Nv [0.31,0.33,0.36,0.40,0.45] [0.34,0.56,0.79,1.05,1.31] [-0.12,0.08,0.31,0.56,0.83] [-0.01,0.20,0.44,0.69,0.95] [2.61,2.82,3.06,3.30,3.56]	
1839.01 Nv [0.18,0.22,0.28,0.55,0.83] [0.27,0.46,0.72,1.14,1.72] [-0.16,0.02,0.27,0.66,1.19] [-0.30,0.19,0.54,0.81,1.10] [2.62,2.86,3.09,3.33,3.61]	
1839.02 Nc [0.22,0.26,0.33,0.60,0.88] [0.31,0.51,0.78,1.21,1.83] [-0.43,-0.22,0.03,0.42,0.99] [-0.35,0.12,0.47,0.75,1.06] [2.58,2.83,3.06,3.32,3.62]	
1840.01 Nv [0.47,0.54,0.61,0.69,0.77] [0.64,0.92,1.20,1.48,1.77] [0.15,0.43,0.70,0.98,1.26] [-0.43,-0.16,0.10,0.37,0.64] [2.46,2.72,2.97,3.22,3.48]	
1841.01 Nv [0.26,0.28,0.31,0.34,0.38] [0.30,0.50,0.71,0.96,1.22] [-0.39,-0.20,0.01,0.25,0.51] [0.09,0.30,0.52,0.77,1.02] [2.66,2.86,3.08,3.32,3.58]	
1842.01 Nc [0.36,0.41,0.48,0.58,0.70] [0.47,0.72,0.99,1.28,1.59] [-0.10,0.13,0.40,0.68,0.98] [-0.28,-0.00,0.26,0.53,0.80] [2.52,2.76,3.01,3.25,3.52]	
1843.01 Nv [0.07,0.11,0.14,0.19,0.26] [0.05,0.23,0.43,0.68,0.96] [-0.15,0.02,0.20,0.46,0.73] [0.38,0.55,0.72,0.95,1.22] [2.79,2.95,3.12,3.35,3.61]	
1843.02 Tc [-0.22,-0.17,-0.12,-0.07,0.02] [-0.94,-0.70,-0.47,-0.19,0.36] [-1.20,-0.98,-0.75,-0.48,0.07] [0.33,0.50,0.66,0.83,1.36] [2.42,2.60,2.78,2.97,3.52]	
1844.01 Nf [0.58,0.61,0.65,0.69,0.74] [0.73,1.00,1.26,1.52,1.79] [0.09,0.35,0.61,0.87,1.13] [-0.46,-0.19,0.05,0.31,0.57] [2.44,2.70,2.95,3.20,3.46]	
1845.01 Nv [0.16,0.18,0.22,0.28,0.72] [0.22,0.39,0.61,0.95,1.52] [-0.01,0.15,0.37,0.69,1.19] [-0.18,0.37,0.63,0.88,1.15] [2.68,2.91,3.12,3.35,3.61]	
1845.02 Nc [0.35,0.38,0.42,0.53,0.93] [0.41,0.64,0.92,1.29,2.43] [0.03,0.27,0.54,0.90,1.95] [-0.39,0.03,0.34,0.62,1.03] [2.54,2.78,3.03,3.29,3.77]	
1846.01 Nv [0.53,0.57,0.61,0.66,0.72] [0.67,0.94,1.20,1.47,1.74] [-0.13,0.12,0.38,0.64,0.90] [-0.41,-0.15,0.10,0.36,0.62] [2.46,2.72,2.96,3.22,3.47]	
1847.01 Nv [0.33,0.37,0.41,0.47,0.60] [0.40,0.62,0.88,1.14,1.46] [-0.20,0.01,0.26,0.53,0.82] [-0.15,0.10,0.36,0.62,0.88] [2.56,2.79,3.03,3.28,3.54]	
1848.01 Nv [0.34,0.38,0.43,0.50,0.58] [0.42,0.65,0.91,1.18,1.46] [-0.35,-0.12,0.13,0.39,0.67] [-0.17,0.08,0.33,0.60,0.86] [2.55,2.78,3.02,3.28,3.53]	
1849.01 Nv [0.39,0.41,0.44,0.48,0.52] [0.44,0.67,0.92,1.17,1.43] [-0.01,0.21,0.46,0.71,0.97] [-0.15,0.08,0.33,0.58,0.83] [2.54,2.78,3.02,3.27,3.52]	
1850.01 Nv [0.26,0.29,0.34,0.40,0.46] [0.32,0.52,0.76,1.02,1.29] [-0.22,-0.02,0.21,0.46,0.73] [-0.00,0.23,0.47,0.72,0.99] [2.63,2.84,3.07,3.31,3.56]	
1851.01 Nv [0.29,0.34,0.41,0.49,0.60] [0.38,0.61,0.87,1.15,1.46] [-0.00,0.21,0.47,0.74,1.03] [-0.16,0.11,0.37,0.64,0.91] [2.56,2.80,3.04,3.28,3.54]	
1852.01 Nv [0.29,0.34,0.42,0.50,0.57] [0.40,0.62,0.88,1.16,1.44] [-0.23,-0.01,0.24,0.51,0.78] [-0.14,0.10,0.36,0.63,0.90] [2.56,2.79,3.04,3.28,3.53]	
1853.01 Nv [0.31,0.34,0.38,0.43,0.49] [0.37,0.59,0.83,1.09,1.36] [-0.44,-0.23,0.00,0.26,0.53] [-0.06,0.16,0.41,0.66,0.92] [2.59,2.81,3.05,3.29,3.55]	
1854.01 Nv [0.25,0.28,0.32,0.36,0.41] [0.31,0.50,0.73,0.98,1.25] [-0.39,-0.19,0.02,0.27,0.53] [0.06,0.28,0.50,0.75,1.01] [2.65,2.86,3.08,3.32,3.57]	
1855.01 Nc [0.44,0.48,0.52,0.56,0.60] [0.53,0.78,1.05,1.31,1.58] [-0.09,0.15,0.40,0.66,0.93] [-0.28,-0.02,0.22,0.47,0.74] [2.50,2.75,2.99,3.24,3.51]	
1856.01 Nc [0.31,0.35,0.41,0.51,0.74] [0.39,0.61,0.89,1.20,1.58] [-0.30,-0.07,0.18,0.48,0.83] [-0.24,0.07,0.36,0.62,0.90] [2.55,2.79,3.03,3.28,3.54]	
1857.01 Nc [0.32,0.35,0.39,0.44,0.49] [0.38,0.59,0.84,1.10,1.36] [-0.43,-0.22,0.02,0.27,0.54] [-0.07,0.15,0.40,0.65,0.91] [2.59,2.80,3.04,3.29,3.54]	
1858.01 Nv [0.42,0.45,0.48,0.52,0.56] [0.48,0.72,0.98,1.23,1.50] [-0.35,-0.10,0.14,0.39,0.66] [-0.21,0.02,0.27,0.53,0.78] [2.52,2.76,3.01,3.26,3.51]	
1858.02 Nc [0.16,0.20,0.24,0.28,0.32] [0.23,0.41,0.61,0.86,1.11] [-0.56,-0.38,-0.17,0.06,0.31] [0.22,0.43,0.63,0.87,1.12] [2.74,2.93,3.12,3.35,3.60]	
1859.01 Sf [0.89,1.20,1.59,1.84,1.94] [1.63,3.45,5.04,5.31,5.44] [0.98,2.78,4.26,4.48,4.55] [-0.91,0.34,0.77,1.30,1.78] [2.51,4.22,4.72,4.97,5.18]	
1860.01 Nv [0.32,0.35,0.40,0.45,0.51] [0.38,0.60,0.85,1.11,1.37] [-0.06,0.15,0.40,0.66,0.92] [-0.09,0.14,0.39,0.64,0.90] [2.58,2.80,3.04,3.28,3.54]	
1860.02 Nv [0.31,0.34,0.38,0.44,0.50] [0.36,0.59,0.83,1.08,1.35] [-0.17,0.04,0.29,0.54,0.81] [-0.06,0.17,0.41,0.66,0.92] [2.59,2.81,3.05,3.29,3.54]	
1860.03 Nc [0.11,0.15,0.19,0.25,0.31] [0.14,0.32,0.53,0.77,1.05] [-0.19,-0.01,0.19,0.43,0.70] [0.29,0.49,0.68,0.92,1.18] [2.77,2.95,3.13,3.36,3.61]	
1860.04 Nf [0.05,0.09,0.14,0.19,0.26] [0.00,0.20,0.41,0.68,0.95] [-0.63,-0.44,-0.23,0.02,0.30] [0.38,0.55,0.72,0.95,1.22] [2.78,2.95,3.11,3.35,3.61]	
1861.01 Nc [0.40,0.45,0.52,0.59,0.68] [0.51,0.77,1.05,1.32,1.61] [-0.06,0.19,0.46,0.73,1.01] [-0.31,-0.04,0.22,0.49,0.75] [2.49,2.74,2.99,3.25,3.50]	
1862.01 Nv [0.28,0.32,0.36,0.41,0.48] [0.34,0.55,0.79,1.05,1.32] [-0.40,-0.19,0.04,0.30,0.56] [-0.02,0.20,0.44,0.70,0.96] [2.61,2.83,3.06,3.30,3.55]	
